tide_range,beam,beam_pair,lat,lon,repeat_cycles_no,track
1.653309211,r,1,-84.61622798,-167.9415299,6,639
1.651704508,r,2,-84.79631217,-164.6518573,5,755
1.649832266,r,1,-83.30778193,-163.4956747,4,1151
1.648058107,r,1,-81.11683638,-152.3909051,6,1318
1.647206336,l,1,-85.27934545,-155.8298708,5,1151
1.646679975,r,2,-79.05819652,-155.0562886,5,517
1.644547412,pair,2,-84.56021412,-164.4075214,5,1279
1.643541458,r,1,-83.03502728,-156.4224353,4,541
1.64079677,l,2,-84.26784413,-178.295736,5,609
1.640775467,l,1,-83.19064156,-162.5181777,5,587
1.640564077,r,1,-82.86222733,-162.1207085,5,1081
1.640191951,l,3,-85.30921261,-153.5440339,5,587
1.638498168,pair,1,-77.45250862,-145.9006395,2,852
1.638397508,r,3,-84.83494625,-158.9163733,5,1273
1.637524687,r,2,-79.10612658,-154.7730162,5,1318
1.637300821,r,1,-83.19595435,-166.1278634,5,1334
1.635337346,pair,1,-80.53146825,-150.3867348,6,632
1.634142995,pair,2,-79.82557008,-148.5133479,2,891
1.633284385,pair,1,-82.67246851,166.6430271,4,1250
1.632880499,r,1,-85.2621904,-159.0264588,5,8
1.632665806,l,3,-83.0287508,-156.5456106,4,1035
1.63262014,pair,3,-83.1047841,-163.5021253,5,639
1.62938525,pair,3,-84.66774851,-162.5513863,6,572
1.629283898,r,3,-83.85984989,-168.009185,5,755
1.628727666,pair,3,-85.18999244,-155.5228281,5,1151
1.628539413,pair,2,-84.78990628,-164.6866373,5,755
1.628475102,pair,1,-83.30909477,-163.4958133,4,1151
1.628436681,r,3,-79.87293795,-155.631687,3,14
1.62592863,pair,1,-81.14392968,-158.8248929,4,1081
1.625088381,pair,2,-81.02036581,-153.8989325,3,53
1.625014252,l,1,-81.01921493,-149.690703,6,632
1.624645415,r,2,-82.84892411,-162.6027491,6,639
1.623501241,r,3,-83.87524203,-167.6986709,4,1197
1.622378874,l,2,-81.12003524,-152.190293,6,1318
1.622163477,pair,3,-83.23587344,-167.4892724,5,1386
1.621708308,r,2,-80.99543179,-154.9045388,4,776
1.620272665,pair,3,-81.16005156,-158.9300039,4,480
1.619375546,r,3,-83.29906158,168.1824944,6,503
1.619325307,l,3,-84.65658645,-162.6064699,6,572
1.619122081,l,1,-85.26058224,-159.3066989,5,953
1.618322403,r,3,-83.07009392,-163.6737631,3,197
1.618045747,l,3,-79.87450982,-155.6287186,3,14
1.617362571,l,3,-83.55134847,-168.6514306,5,944
1.617050127,r,2,-84.73582558,-160.2425421,3,1355
1.613972047,r,2,-78.03644248,-158.2256987,4,380
1.613086192,l,3,-85.28588294,-158.090442,4,8
1.612035342,r,3,-84.42219002,-173.531027,4,624
1.610007348,l,2,-78.31229299,-157.432927,5,761
1.608851438,pair,1,-85.31814925,-160.0128812,6,572
1.608683043,pair,1,-83.2121633,-168.1658385,6,572
1.608405283,l,3,-81.11929442,-151.9900515,6,1318
1.608194867,pair,1,-83.95573822,176.6302993,6,655
1.608077622,pair,3,-83.2931832,-162.9950399,4,1151
1.608027853,l,1,-83.14447238,-161.6001791,4,968
1.606707542,pair,1,-83.03497728,-156.4261404,4,541
1.605723964,l,3,-78.93263256,162.8633802,3,1037
1.60569281,r,3,-85.26301227,-158.4719618,5,953
1.605362545,r,3,-84.30595113,-165.3600935,4,1136
1.604356138,l,2,-84.32481565,-164.3257472,6,572
1.602552689,l,2,-80.49197909,-150.7948646,3,974
1.600851106,pair,2,-85.27786143,-159.8358989,6,572
1.599702555,pair,1,-83.19623569,-166.1304403,5,1334
1.599555006,pair,2,-82.87405934,-171.7463928,3,426
1.599273482,l,3,-83.13166927,-163.308854,6,1081
1.599232257,r,2,-76.20475276,-146.3375326,3,464
1.598531159,pair,2,-79.97005028,-153.0087115,6,1257
1.598432416,l,1,-85.3040003,-151.5401712,6,1288
1.597544706,l,1,-78.32169495,-157.2896364,5,761
1.597027773,r,1,-83.31251935,-163.5227103,5,639
1.597000334,pair,2,-79.05653135,-155.0522637,5,517
1.596634015,l,3,-81.264607,-162.279235,4,380
1.59606825,l,1,-81.51121156,-163.4415087,5,846
1.594901938,pair,1,-84.74735709,-159.9326635,3,1355
1.59467828,pair,1,-83.58826411,-169.7534797,4,1066
1.594036802,pair,2,-83.51309514,-159.0120074,5,404
1.593201917,r,3,-83.29440747,-162.9878118,4,1151
1.593193285,pair,3,-81.11919384,-151.9873972,6,1318
1.593081503,r,2,-84.26788277,-178.3047976,5,609
1.592377847,l,3,-84.83428172,-158.9295301,5,1273
1.591923208,r,3,-80.83234208,-149.0526267,4,129
1.591626221,pair,3,-81.10270641,-152.1511894,6,532
1.590583662,l,1,-81.07712594,-151.7066548,6,532
1.590513272,pair,3,-84.70254545,-161.3568431,4,953
1.590016921,r,2,-80.14806009,-150.3448385,3,974
1.589792206,r,3,-84.80316902,-164.2570938,3,755
1.589608361,l,1,-79.07824857,-154.96941,5,1318
1.589029346,l,1,-80.46977591,-150.8373196,5,532
1.588665641,l,2,-82.9142437,-161.9746661,5,578
1.588613161,l,3,-85.28697759,-159.8996676,3,1075
1.588404831,pair,1,-84.00572965,-164.7574171,4,953
1.587969579,l,1,-84.49617155,-165.3556219,5,14
1.586961174,l,3,-85.2712508,-158.6944982,5,511
1.586108728,r,3,-84.53930854,-169.8566175,3,176
1.584923483,l,3,-81.01658727,-149.2962849,6,632
1.583801591,r,3,-81.11995872,-151.9833718,6,1318
1.583536813,l,1,-81.02747236,-149.4186601,5,1074
1.583493901,pair,1,-81.01912023,-149.6881282,6,632
1.581746758,pair,2,-85.28714686,-158.4849654,4,8
1.581132402,pair,2,-83.83576019,-168.1330649,4,1197
1.580708461,r,2,-84.65720547,-161.9081779,4,953
1.580419853,r,2,-84.56097558,-169.6124949,3,761
1.57986708,l,3,-76.47039214,-147.8416338,4,144
1.579853861,r,1,-77.45244008,-145.9024521,2,852
1.579431727,pair,3,-85.26864542,-158.444804,5,953
1.579427616,pair,1,-84.75995985,-159.9939461,5,1273
1.578923767,pair,1,-80.46968667,-150.8397438,5,532
1.577674814,pair,1,-79.88752017,-155.5548707,4,959
1.576800146,pair,1,-83.46089068,-160.7411185,5,968
1.576466916,r,1,-83.36053375,-170.3884494,5,243
1.575823606,pair,1,-81.09735091,-158.3946692,4,861
1.575694778,l,3,-83.29246696,-163.0008453,4,1151
1.575460367,pair,1,-83.87164384,-166.2399335,6,572
1.574993294,pair,1,-84.86102258,-157.1961767,6,1090
1.574271161,pair,1,-83.29332896,-163.2075283,6,1081
1.573636808,pair,1,-84.73714714,-167.3616698,5,1380
1.573324766,r,1,-80.46942352,-150.8419309,5,532
1.573232417,l,1,-83.03543885,-156.428571,4,541
1.57260405,pair,3,-79.87372381,-155.630205,3,14
1.572217556,l,2,-83.03873111,-156.3097919,5,1035
1.571166774,pair,1,-84.64595884,-162.5711072,6,511
1.571157157,l,1,-83.273241,-169.5646377,5,694
1.569646895,pair,2,-80.4908418,-150.7959643,3,974
1.569485097,pair,2,-79.9015182,-160.1631027,4,380
1.569460232,l,3,-78.23253469,-155.4858791,5,1318
1.569453932,pair,1,-84.47046289,-175.4998157,4,542
1.56883087,l,3,-81.02016184,-149.0312903,5,1074
1.568162966,r,2,-84.78438076,-159.5180366,5,1273
1.567202704,r,1,-81.01885208,-149.6858155,6,632
1.566510869,l,1,-79.96202301,-154.8629265,2,898
1.565729412,pair,1,-85.28061914,-155.8170858,5,1151
1.56557279,r,1,-84.86019556,-157.1949938,6,1090
1.565484258,l,2,-76.48029466,-147.9654738,3,144
1.565412418,l,3,-84.42771916,-173.2845451,3,1066
1.565148135,r,3,-83.23608606,-167.4935358,5,1386
1.564910887,r,1,-85.27544111,-159.4714005,5,511
1.564760301,r,1,-81.08282884,-151.720897,6,532
1.564297595,pair,2,-77.27167583,-147.4551659,4,974
1.564031525,pair,3,-83.03322238,-156.5606154,5,1035
1.563995476,l,3,-84.69713887,-161.3863917,4,953
1.562694133,r,1,-83.34178675,-163.8625772,4,197
1.562460226,l,2,-83.03904557,-156.1585643,4,541
1.561806343,r,3,-84.70186215,-161.3549326,4,953
1.560733366,l,1,-79.95465863,-148.5357351,2,891
1.557745002,pair,1,-79.07624449,-154.9692444,5,1318
1.557480691,l,3,-79.52847227,-151.0611368,3,151
1.557222093,pair,2,-84.00093753,-164.7256362,6,511
1.554806856,pair,2,-84.26803008,-178.3008984,5,609
1.554629107,r,1,-77.63427895,-149.8105615,4,1272
1.554076951,pair,3,-81.01631441,-149.2939246,6,632
1.554047957,pair,3,-84.31988761,-165.310101,4,1136
1.553827203,pair,2,-83.03890842,-156.1548901,4,541
1.553719031,r,1,-79.88638882,-155.5559183,4,959
1.5534771,l,3,-84.66671666,-161.7822398,6,511
1.552285789,l,2,-79.05486673,-155.0482245,5,517
1.551214572,pair,3,-84.74463315,-165.5739734,5,374
1.550979219,l,1,-79.41032844,-159.4199525,4,380
1.550861834,r,3,-84.67790397,-161.7222007,6,511
1.550482351,l,1,-84.84915923,-157.2565679,5,1090
1.549530239,l,1,-83.47271408,-160.7113426,5,968
1.548626628,l,1,-79.62439233,160.363229,4,275
1.548043142,r,1,-83.03504865,-156.0467583,4,1035
1.548028612,l,1,-84.76077839,-159.9951807,5,1273
1.547818465,l,1,-78.9281875,162.1505244,5,656
1.547131131,r,2,-80.15537184,-150.3541963,4,974
1.546068703,l,1,-85.33287239,-154.2279622,5,587
1.545409224,pair,1,-81.08378428,-151.7198108,6,532
1.544939834,pair,1,-85.27594559,-159.4741756,5,511
1.544789143,r,2,-83.16243608,-163.1316233,6,1081
1.543792879,pair,3,-84.85722354,-158.0362243,4,1212
1.542804109,r,1,-85.26073666,-159.2949717,4,953
1.542616346,r,2,-81.61755126,-154.4756177,4,175
1.542479387,r,3,-83.33086738,-163.8603612,6,1081
1.542149742,r,3,-78.35614131,-154.5140639,4,517
1.54106638,r,2,-84.49208109,-171.9234145,5,502
1.540881881,pair,2,-80.29697382,-150.7960155,6,532
1.540648862,r,3,-81.06569943,-156.7411558,2,297
1.540638104,pair,2,-85.1587526,-156.091562,5,1151
1.540331007,r,1,-82.67150519,166.6420289,4,1250
1.540261445,r,1,-77.6269755,-150.595055,3,1333
1.540020463,pair,3,-83.86783406,-167.7276561,4,1197
1.539761819,pair,3,-83.14258214,-163.3414925,6,1081
1.539712479,r,2,-80.29723736,-150.7987313,6,532
1.538846653,r,2,-83.03982063,-156.1493613,4,541
1.538178061,r,2,-84.32315734,-165.6209019,3,1136
1.538029089,l,1,-80.34647123,-150.6365488,6,632
1.536234844,r,1,-85.30267162,-151.5365775,6,1288
1.535762447,r,1,-80.50434053,-150.6291277,3,974
1.533736411,l,1,-83.58856319,-169.7504515,4,1066
1.533105316,pair,2,-77.28264391,-147.7235537,5,532
1.532815367,r,1,-80.52181428,-150.397292,6,632
1.532063934,l,2,-84.01027867,-164.4383617,4,953
1.531742663,pair,2,-79.21588676,-151.8029203,6,632
1.531621245,r,1,-84.74770284,-159.9390933,3,1355
1.530929711,r,3,-79.13475025,-154.5792477,5,1318
1.530714748,l,2,-84.32347486,-164.2253196,4,1340
1.530328111,l,1,-85.27645004,-159.4769497,5,511
1.530040594,l,1,-79.17778738,-153.0484962,3,251
1.530019235,r,1,-84.64597011,-162.5663179,6,511
1.529947828,l,1,-81.0854136,-157.1171682,3,297
1.529906109,r,2,-80.79778834,-148.8954253,3,791
1.529341736,pair,1,-82.80267606,167.641385,2,686
1.529255577,pair,3,-82.81329498,-163.0255296,4,197
1.52922547,l,1,-80.34152817,-150.6676354,6,532
1.529053068,pair,2,-80.99110243,-153.6841549,5,495
1.528897395,r,1,-79.67814844,-149.5971202,3,974
1.528647263,l,1,-79.89087529,-154.2583918,5,395
1.52847381,pair,1,-83.15150293,-161.5784431,4,968
1.528363309,r,3,-83.86564848,-166.0204404,5,197
1.528316537,r,1,-83.46127213,-160.7362257,5,968
1.52792995,r,2,-81.12999842,-158.9183013,6,922
1.527888745,l,1,-77.30667485,-147.6011806,5,532
1.527225688,pair,2,-83.12602996,-163.5515666,4,197
1.526476782,pair,1,-77.30607996,-147.6025608,5,532
1.526370287,r,1,-76.97314626,-145.6600497,4,906
1.525157683,r,2,-84.00179927,-164.7183489,6,511
1.524516251,r,2,-81.10943991,-158.1719327,3,861
1.523845784,l,3,-80.76991115,-149.3024165,4,349
1.523669821,l,2,-81.06648156,-150.0722761,4,852
1.522794349,pair,2,-84.72119051,-167.0773346,5,1380
1.522685848,r,3,-84.73522526,-165.8736351,4,1319
1.522533352,r,1,-79.56623547,-150.7686626,3,151
1.522505351,pair,1,-85.29368092,-157.2982773,4,1273
1.522167202,l,1,-78.23819068,-155.7819556,5,1318
1.521275609,r,1,-83.16023364,-172.7260415,5,929
1.52033367,r,2,-76.51326704,-147.6786163,4,586
1.518556952,l,2,-81.10406722,-151.9489948,6,532
1.517527409,r,2,-85.28905784,-155.3569691,5,1151
1.516534384,l,3,-83.34196374,-163.8841035,6,1081
1.516024493,r,1,-84.76256118,-165.1664129,5,755
1.515783617,pair,3,-83.95513843,-165.0210546,3,1020
1.514334813,r,1,-80.7915956,-148.9519536,4,349
1.514104688,l,2,-83.53675496,-168.8434872,4,60
1.51407864,pair,2,-81.10395747,-151.9519402,6,532
1.513909754,pair,1,-81.27772674,-157.737017,4,517
1.513692163,pair,3,-84.7379256,-166.6440488,5,1380
1.512438136,pair,2,-82.88238749,-155.505541,6,922
1.512349978,pair,3,-82.83304515,-162.5543715,6,1081
1.511850093,r,3,-82.14514119,-157.9323766,5,541
1.511568948,l,2,-79.0963305,-154.7879268,5,1318
1.511253501,l,2,-84.35516324,-176.554365,2,1371
1.511082017,l,1,-84.06450335,177.823987,3,533
1.510352256,l,1,-77.41419196,-150.5424564,4,1218
1.509829452,pair,2,-84.01013351,-164.4345075,4,953
1.509744444,pair,3,-79.20764532,-152.5208695,3,1218
1.508627754,pair,1,-84.73228293,-166.6046906,4,1319
1.508356854,r,2,-79.21130479,-152.3624254,3,1218
1.50826742,r,2,-82.86503172,-155.5440122,6,922
1.508159287,r,1,-84.00609297,-164.7519172,4,953
1.507303477,pair,1,-80.34160979,-150.6703739,6,532
1.506651803,r,3,-81.01893426,-154.737802,3,1059
1.505203171,pair,1,-83.98123139,-165.0995962,6,511
1.505118781,r,2,-80.47753762,-150.7804104,3,974
1.504901319,r,2,-83.04052792,-156.3215993,4,1035
1.504584864,l,3,-83.86780698,-167.7318991,4,1197
1.503923401,l,2,-83.16303,-163.1257124,6,1081
1.503040507,r,2,-82.06080154,-158.3280586,4,541
1.50293463,pair,2,-85.29936534,-160.2306903,3,1075
1.50277572,r,2,-79.69959231,-149.2756204,4,471
1.502417332,l,2,-79.88818025,-153.9114513,4,1279
1.502383102,r,1,-83.98025096,-165.0986293,6,511
1.502025062,l,3,-84.73842591,-166.9052311,5,938
1.501634838,l,3,-84.32053889,-165.3121217,4,1136
1.501273945,l,1,-79.56342825,-150.7609701,3,151
1.501061342,r,1,-79.07529021,-154.9680071,5,1318
1.500951034,pair,2,-84.77600432,-159.5618233,5,1273
1.499222817,l,1,-83.04244725,-156.0581846,5,1035
1.4990614,l,3,-82.42473735,-153.038942,4,410
1.498825879,l,1,-84.74716669,-159.9269688,3,1355
1.498524216,l,2,-82.86629927,-155.5480712,6,922
1.498519625,pair,2,-82.91514163,-161.9805381,5,578
1.498203628,l,2,-83.83236952,-168.1483113,4,1197
1.497888872,pair,2,-82.06091203,-158.3310241,4,541
1.497814826,l,3,-79.64637861,-149.8996811,3,974
1.497613033,r,1,-81.27503313,-157.7354878,4,517
1.497501339,l,3,-82.69080842,-154.4181495,4,471
1.496994864,l,2,-80.29620238,-150.7922411,6,532
1.496229856,pair,2,-80.16817114,-150.3680564,4,974
1.495138069,r,1,-84.57599869,-163.3548875,5,1218
1.494298271,l,3,-83.89093723,-166.8758589,3,1136
1.49412621,l,1,-84.6606518,-162.51238,6,511
1.492858837,pair,2,-84.66873549,-162.1208475,6,511
1.492033927,pair,3,-82.13271446,-157.9606467,5,541
1.491879552,l,2,-83.12614032,-163.5486075,4,197
1.491527429,l,1,-85.32203751,-159.9961046,6,572
1.490874728,pair,3,-84.82448115,-158.9715973,5,1273
1.490207774,l,2,-78.23513869,-155.6341449,5,1318
1.490195169,r,3,-82.6772487,-154.3933317,4,471
1.489417728,pair,2,-77.40489536,-150.6771091,4,1218
1.489060063,l,1,-81.10836807,-158.3804948,4,861
1.489001618,r,1,-84.62702688,-163.4262405,6,572
1.488896038,pair,2,-78.25136196,-155.6173366,5,1318
1.488160603,l,3,-79.88148346,-159.4330642,5,1303
1.487137171,l,2,-84.52650539,-170.2625335,3,176
1.487110839,l,2,-80.16878495,-150.3662792,3,974
1.486699164,l,2,-79.77214785,-149.0969181,3,913
1.485694599,r,3,-81.01604161,-149.2915665,6,632
1.485663231,pair,3,-79.88209118,-159.4298712,5,1303
1.48565968,l,2,-84.73549127,-165.9788164,5,374
1.485453893,pair,1,-85.26512929,-159.276467,5,953
1.48536892,pair,2,-79.1072578,-154.7740917,5,1318
1.48455941,l,1,-83.3486597,-163.8738877,4,197
1.484496921,pair,2,-83.16393277,-165.9486609,5,1334
1.484038364,pair,3,-84.66671892,-161.7773939,6,511
1.483292825,l,1,-84.993654,-150.5948051,4,160
1.482242089,pair,2,-85.24846259,-159.2248526,5,511
1.48212919,l,1,-85.28239524,-157.3678247,4,1273
1.481828082,l,2,-83.67995005,-168.6317168,4,1197
1.48114011,pair,2,-82.85057972,-162.6032364,6,639
1.480598361,pair,2,-80.15041463,-150.3452955,3,974
1.480472708,pair,1,-82.8833592,-155.7580175,6,922
1.480315423,r,1,-85.29365598,-157.2927189,4,1273
1.479997025,r,3,-84.74381965,-165.5728329,5,374
1.478395026,pair,3,-82.43935105,-153.0741083,4,410
1.478291433,l,3,-81.27410806,-157.7102718,5,861
1.476640921,pair,1,-81.32599693,160.9078276,5,976
1.476445879,r,2,-79.66552646,-149.7548228,3,974
1.476269194,r,1,-82.80273394,167.637903,2,686
1.474970068,l,1,-79.66766856,-149.580367,3,974
1.474938551,l,1,-84.73541951,-166.5962641,4,1319
1.474464996,l,2,-79.55942873,-150.92652,3,151
1.474120744,pair,3,-83.89565804,-166.855729,3,1136
1.472968134,pair,2,-82.37067239,163.110088,5,375
1.471652681,l,2,-81.75716454,-158.9051921,4,541
1.471582769,pair,3,-82.67787966,-154.3913908,4,471
1.471562808,l,1,-77.32486423,-147.3557608,4,974
1.471463488,r,3,-81.23807961,-162.5007943,4,1325
1.470376845,pair,2,-85.26954565,-151.3248529,6,1288
1.469733008,r,3,-79.93710734,-149.218139,3,1355
1.469668821,r,1,-84.31834356,-165.1874114,5,1075
1.469631482,pair,1,-82.77128049,-155.2432141,6,861
1.468891766,pair,2,-79.1825041,-151.319927,4,129
1.468223202,r,1,-82.29879864,163.031588,3,671
1.467991439,r,1,-83.13158456,-163.3058274,4,197
1.467558289,pair,2,-83.16290301,-163.1291167,6,1081
1.466887244,l,3,-84.74463391,-165.5789129,5,374
1.466759499,pair,3,-79.12295589,-154.5942061,5,1318
1.466407885,r,2,-84.31545282,-164.8717867,5,1075
1.465122205,r,1,-83.26594879,-167.0344739,5,1386
1.464541145,pair,1,-83.16120689,-172.7249224,5,929
1.464380751,l,2,-83.95762945,-164.357959,5,8
1.463287536,l,1,-82.77001735,-155.2492496,6,861
1.462949449,l,3,-84.54902956,-170.0842743,5,1121
1.462692468,pair,1,-80.55489219,-150.0957297,5,1074
1.462667098,l,2,-82.06205467,-158.3319734,4,541
1.461725672,pair,2,-79.87300544,-160.6553038,3,922
1.461297266,l,2,-84.73585838,-167.2749226,5,938
1.460365499,r,3,-84.76241778,-159.7776567,4,389
1.459986111,r,1,-83.1907392,-162.5106874,5,587
1.459814707,pair,1,-83.34870403,-163.8777673,4,197
1.459462354,pair,3,-81.0394512,-155.6876297,4,1279
1.459020345,l,3,-82.13282671,-157.9636137,5,541
1.458788943,l,3,-83.10876855,-173.1147415,5,929
1.458390898,l,1,-83.03459199,-156.1710835,2,983
1.458116574,pair,1,-83.27311636,-169.5612495,5,694
1.457249619,r,2,-77.47473189,-146.1670469,6,525
1.457026877,l,3,-83.8819175,-165.6086307,6,572
1.45664384,r,1,-77.42879882,-150.558061,4,1218
1.456360924,pair,2,-79.66648647,-149.7535038,3,974
1.455655327,r,2,-83.88599833,-166.4072396,5,1075
1.455631257,l,2,-77.09777987,-146.2783137,3,1355
1.455286598,pair,2,-81.27159905,-157.9324017,4,517
1.454791403,l,3,-78.82310804,-161.7204904,5,121
1.454393276,l,3,-82.8290688,-155.3843584,6,922
1.453080715,pair,3,-84.73875109,-166.8987395,5,938
1.452487485,l,2,-83.44162137,-161.2928592,5,1340
1.452183575,pair,3,-83.95192875,-164.3286612,5,953
1.451469469,l,2,-83.00408085,-170.7665014,4,1249
1.451407057,r,1,-83.18480552,-172.5305323,4,1371
1.451396561,l,2,-84.72036309,-167.0859614,5,1380
1.450972771,pair,1,-81.02461048,-155.1303387,3,1059
1.450583439,r,2,-80.1728232,-150.6365214,6,532
1.450424785,r,1,-85.17236352,-152.2572651,6,1288
1.450168738,l,2,-83.02509113,-155.9344528,2,983
1.450150209,l,1,-82.89065167,-155.7440716,6,922
1.44983775,l,2,-76.52232208,-147.9354297,4,144
1.449673311,r,3,-83.02479954,-156.0230662,5,532
1.44899882,l,1,-83.87506825,-165.1952613,5,953
1.448883781,pair,2,-83.02683899,-155.9263477,2,983
1.448691907,pair,1,-81.02856857,-155.2720995,4,1279
1.448601724,pair,1,-80.34655641,-150.6339136,6,632
1.448361323,pair,3,-80.63122741,-149.6234607,5,852
1.448315888,l,2,-81.02141915,-149.488156,6,632
1.448098667,r,3,-81.04004509,-155.69132,4,1279
1.447996979,l,1,-85.22637985,-154.8282001,5,587
1.447420455,r,2,-85.27082504,-151.3119963,6,1288
1.445982111,l,3,-84.01752449,-164.3635514,6,511
1.445387714,l,2,-84.31695441,-165.6535466,4,1136
1.445260762,pair,2,-81.0213213,-149.485536,6,632
1.445258809,r,1,-81.29651107,-157.5095461,6,959
1.445164391,r,3,-79.20668892,-152.5220927,3,1218
1.444624952,pair,2,-83.53628426,-168.8460325,4,60
1.444575174,l,2,-81.88369502,-158.9930707,4,517
1.444568397,l,1,-83.87173632,-167.541143,3,1136
1.444455175,r,3,-79.8970334,-160.4471789,3,922
1.443419126,r,2,-84.0101558,-164.4300709,4,953
1.443370956,l,3,-80.63410056,-149.6249027,5,852
1.443115254,pair,2,-81.14213318,-159.1609185,4,480
1.442089207,r,2,-81.0208769,-149.4834489,6,632
1.441998234,pair,2,-78.13243912,-157.8020835,4,556
1.441992165,r,1,-81.08382894,-157.114118,3,297
1.441814834,r,2,-83.21151758,-170.2742744,4,243
1.441450455,r,2,-80.95696392,-148.8022408,4,571
1.440051708,r,2,-81.27097879,-157.9342755,4,517
1.439817933,pair,2,-79.7643862,-149.3495509,4,471
1.43944356,r,1,-83.18930077,-162.935303,6,1081
1.439162003,r,2,-81.11564067,-151.9729074,6,532
1.439128758,r,2,-84.0290211,177.4657736,4,527
1.438650411,pair,2,-81.75688496,-158.9026296,4,541
1.438420689,r,2,-81.7567779,-158.8997574,4,541
1.438336849,l,3,-85.05355952,-151.341397,3,1227
1.438071873,l,3,-83.95527918,-165.0173707,3,1020
1.437748743,r,1,-83.867085,-167.5479089,3,1136
1.43707413,l,2,-85.26956779,-151.3303484,6,1288
1.436869806,pair,2,-84.3560135,-176.5621627,2,1371
1.436680774,pair,1,-81.00040743,-154.9707374,4,334
1.436063257,l,3,-83.00338558,-155.7291445,2,983
1.435899447,r,3,-84.7482567,-166.8496967,5,938
